defect_id,zone,classification,centroid_x_px,centroid_y_px,width_px,area_px
11_s_D1,Core,Pit/Dig,256.7990386137047,254.1947657857256,510.99993896484375,252760
11_s_D2,Contact,Pit/Dig,23.0,15.5,2.1213202476501465,8
11_s_D3,Contact,Pit/Dig,11.5,37.0,4.0,16
11_s_D4,Adhesive,Pit/Dig,4.0,150.5,2.1213202476501465,8
11_s_D5,Adhesive,Pit/Dig,454.0,340.0,1.4142134189605713,5
11_s_D6,Contact,Pit/Dig,17.434782608695652,492.19565217391306,11.648704528808594,46
