defect_id,zone,classification,centroid_x_px,centroid_y_px,width_px,area_px
19700101001118-J65539-FT55_D1,Core,Pit/Dig,594.9748258219029,418.85528929893314,626.0,293952
19700101001118-J65539-FT55_D2,Contact,Pit/Dig,528.0,145.0,1.4142134189605713,5
19700101001118-J65539-FT55_D3,Cladding,Pit/Dig,576.0,296.5,2.1213202476501465,8
19700101001118-J65539-FT55_D4,Cladding,Pit/Dig,585.0,298.0,1.4142134189605713,5
19700101001118-J65539-FT55_D5,Cladding,Pit/Dig,621.0,301.5,4.0249223709106445,10
19700101001118-J65539-FT55_D6,Cladding,Pit/Dig,569.0,303.0,1.4142134189605713,5
19700101001118-J65539-FT55_D7,Cladding,Pit/Dig,549.3548387096774,308.2903225806452,4.737365245819092,31
19700101001118-J65539-FT55_D8,Cladding,Pit/Dig,517.5,326.5,1.8973664045333862,10
19700101001118-J65539-FT55_D9,Cladding,Pit/Dig,504.0,334.5,2.1213202476501465,8
19700101001118-J65539-FT55_D10,Cladding,Pit/Dig,501.5,341.0,1.7888542413711548,10
19700101001118-J65539-FT55_D11,Cladding,Pit/Dig,492.0,355.0,1.4142134189605713,5
19700101001118-J65539-FT55_D12,Cladding,Pit/Dig,493.25,360.5,2.1213202476501465,16
19700101001118-J65539-FT55_D13,Cladding,Pit/Dig,479.5,378.5,2.8284268379211426,12
19700101001118-J65539-FT55_D14,Cladding,Pit/Dig,476.0,386.0,1.4142134189605713,5
19700101001118-J65539-FT55_D15,Cladding,Pit/Dig,474.0,394.0,1.4142134189605713,5
19700101001118-J65539-FT55_D16,Cladding,Pit/Dig,467.88235294117646,398.6470588235294,6.1017022132873535,17
19700101001118-J65539-FT55_D17,Cladding,Pit/Dig,473.5,401.5,5.0596442222595215,10
19700101001118-J65539-FT55_D18,Cladding,Pit/Dig,472.0,410.0,2.8284268379211426,11
19700101001118-J65539-FT55_D19,Cladding,Pit/Dig,478.85,412.4,8.170595169067383,20
19700101001118-J65539-FT55_D20,Cladding,Pit/Dig,477.1162790697674,425.48837209302326,4.949747085571289,43
19700101001118-J65539-FT55_D21,Cladding,Pit/Dig,467.0,430.5,2.1213202476501465,18
19700101001118-J65539-FT55_D22,Cladding,Pit/Dig,476.6190476190476,436.9761904761905,7.496340751647949,42
19700101001118-J65539-FT55_D23,Cladding,Pit/Dig,477.0,446.5,4.0249223709106445,10
19700101001118-J65539-FT55_D24,Cladding,Pit/Dig,712.1538461538462,446.61538461538464,6.063390731811523,13
19700101001118-J65539-FT55_D25,Cladding,Pit/Dig,481.03225806451616,452.80645161290323,6.090776443481445,31
19700101001118-J65539-FT55_D26,Cladding,Pit/Dig,469.0,453.6363636363636,2.1213202476501465,11
19700101001118-J65539-FT55_D27,Cladding,Pit/Dig,481.3783783783784,465.26126126126127,16.055152893066406,111
19700101001118-J65539-FT55_D28,Cladding,Pit/Dig,703.0,467.0,1.4142134189605713,5
19700101001118-J65539-FT55_D29,Cladding,Pit/Dig,497.5,476.7857142857143,2.1213202476501465,14
19700101001118-J65539-FT55_D30,Cladding,Pit/Dig,489.0,477.0,1.4142134189605713,5
19700101001118-J65539-FT55_D31,Cladding,Pit/Dig,485.0,482.5,2.1213202476501465,8
19700101001118-J65539-FT55_D32,Cladding,Pit/Dig,480.0,483.5,2.1213202476501465,8
19700101001118-J65539-FT55_D33,Cladding,Pit/Dig,501.7,485.7,2.1213202476501465,10
19700101001118-J65539-FT55_D34,Cladding,Pit/Dig,488.0,490.5,2.1213202476501465,8
19700101001118-J65539-FT55_D35,Cladding,Pit/Dig,495.1515151515151,502.3333333333333,3.7811765670776367,33
19700101001118-J65539-FT55_D36,Cladding,Pit/Dig,678.5,504.5,1.8973664045333862,10
19700101001118-J65539-FT55_D37,Cladding,Pit/Dig,505.5,505.0,2.1213202476501465,8
19700101001118-J65539-FT55_D38,Cladding,Pit/Dig,499.0,507.0,1.4142134189605713,5
19700101001118-J65539-FT55_D39,Cladding,Pit/Dig,515.0,507.0,1.4142134189605713,5
19700101001118-J65539-FT55_D40,Cladding,Pit/Dig,514.0,511.0,1.4142134189605713,5
19700101001118-J65539-FT55_D41,Cladding,Pit/Dig,531.2142857142857,515.9285714285714,2.8284268379211426,14
19700101001118-J65539-FT55_D42,Cladding,Pit/Dig,666.0,516.0,1.4142134189605713,5
19700101001118-J65539-FT55_D43,Cladding,Pit/Dig,537.5,518.0714285714286,4.242640495300293,14
19700101001118-J65539-FT55_D44,Cladding,Pit/Dig,523.0,519.0,1.4142134189605713,5
19700101001118-J65539-FT55_D45,Cladding,Pit/Dig,515.0,523.0,1.4142134189605713,5
19700101001118-J65539-FT55_D46,Cladding,Pit/Dig,530.0408163265306,527.6530612244898,6.749424934387207,49
19700101001118-J65539-FT55_D47,Cladding,Pit/Dig,519.0,526.0,1.4142134189605713,5
19700101001118-J65539-FT55_D48,Cladding,Pit/Dig,651.0,525.5,2.1213202476501465,8
19700101001118-J65539-FT55_D49,Cladding,Pit/Dig,561.0,530.0,1.4142134189605713,5
19700101001118-J65539-FT55_D50,Cladding,Pit/Dig,648.0,530.0,1.4142134189605713,5
19700101001118-J65539-FT55_D51,Cladding,Pit/Dig,577.0,532.0,1.4142134189605713,5
19700101001118-J65539-FT55_D52,Cladding,Pit/Dig,633.0,532.0,1.4142134189605713,5
19700101001118-J65539-FT55_D53,Cladding,Pit/Dig,542.6296296296297,536.4444444444445,5.656853675842285,27
19700101001118-J65539-FT55_D54,Cladding,Pit/Dig,602.0,536.5,2.1213202476501465,8
19700101001118-J65539-FT55_D55,Cladding,Pit/Dig,611.5,536.0,2.1213202476501465,8
19700101001118-J65539-FT55_D56,Cladding,Pit/Dig,633.7,536.7,2.1213202476501465,10
19700101001118-J65539-FT55_D57,Cladding,Pit/Dig,568.1136363636364,541.5113636363636,15.032514572143555,88
19700101001118-J65539-FT55_D58,Cladding,Pit/Dig,584.1666666666666,541.0333333333333,6.993257999420166,60
