image_filename,pass_fail_status,processing_time_s,total_defect_count,core_defect_count,cladding_defect_count,failure_reason_summary
ima12.jpg,FAIL,46.13,1,1,0,Zone 'Core': Too many Pits/Digs (1 > 0).
ima18.jpg,FAIL,45.13,2,1,0,Zone 'Core': Too many Pits/Digs (1 > 0).
ima19.jpg,FAIL,40.62,1,1,0,Zone 'Core': Too many Pits/Digs (1 > 0).
img35.jpg,FAIL,40.9,41,1,40,Zone 'Cladding': Too many Pits/Digs (39 > 5).; Zone 'Core': Too many Pits/Digs (1 > 0).
img38.jpg,FAIL,41.68,35,1,34,Zone 'Core': Too many Pits/Digs (1 > 0).; Zone 'Cladding': Too many Pits/Digs (32 > 5).
img63.jpg,FAIL,43.38,40,1,39,Zone 'Core': Too many Pits/Digs (1 > 0).; Zone 'Cladding': Too many Pits/Digs (38 > 5).
