defect_id,zone,classification,centroid_x_px,centroid_y_px,width_px,area_px
36_s_D1,Core,Pit/Dig,254.63634010388805,254.68784837869086,508.99993896484375,231788
36_s_D2,Contact,Pit/Dig,504.35074626865674,503.1119402985075,8.277210235595703,134
