defect_id,zone,classification,centroid_x_px,centroid_y_px,length_um,width_um,width_px,area_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px
img38_D1,Core,Scratch,530.6573033707865,380.6573033707865,,,12.020814895629883,178,512,362,48,48
img38_D2,Core,Scratch,607.3426966292135,380.6573033707865,,,65.05381774902344,178,579,362,48,48
img38_D3,Adhesive,Pit/Dig,704.5,379.0,,,6.008327484130859,16,703,376,4,7
img38_D4,Core,Scratch,530.6573033707865,457.3426966292135,,,65.05381774902344,178,512,429,48,48
img38_D5,Core,Scratch,607.3426966292135,457.3426966292135,,,12.020814895629883,178,579,429,48,48
